STT,intent,question,answer,loai_muc_dich,chu_de_thong_bao
QD_1936,hoc_phi,Lệ phí chấm phúc khảo tốt nghiệp trình độ đào tạo đại học?,Lệ phí chấm phúc khảo tốt nghiệp trình độ đào tạo đại học là 300.000 đồng/bài.,thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí nhận bằng tốt nghiệp?,"Lệ phí nhận bằng tốt nghiệp trình độ đào tạo trung cấp, cao đẳng, đại học, thạc sĩ, tiến sĩ là 1.000.000 đồng/sinh viên.",thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí cấp lại Phụ lục văn bằng?,"Lệ phí cấp lại Phụ lục văn bằng trình độ đào tạo đại học, thạc sĩ, tiến sĩ là 500.000 đồng/lần.",thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí xử lý vi phạm đăng ký hoặc hủy học phần ngoài thời gian quy định?,Lệ phí xử lý trường hợp sinh viên vi phạm quy định đăng ký học phần hoặc hủy học phần ngoài thời gian tổ chức đăng ký trực tuyến (áp dụng cho trình độ đại học) là 100.000 đồng/môn.,thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí nhập học trình độ đào tạo đại học chính quy?,Lệ phí nhập học trình độ đào tạo đại học chính quy là 2.000.000 đồng/sinh viên.,thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí cấp lại thẻ sinh viên?,"Lệ phí cấp lại thẻ sinh viên trình độ đào tạo đại học, thạc sĩ, tiến sĩ là 200.000 đồng/lần/thẻ.",thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí cấp chứng chỉ Giáo dục quốc phòng và an ninh?,Lệ phí cấp chứng chỉ Giáo dục quốc phòng và an ninh là 200.000 đồng/sinh viên.,thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí thi lại học phần Giáo dục quốc phòng và an ninh?,Lệ phí thi lại học phần Giáo dục quốc phòng và an ninh là 500.000 đồng/môn.,thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Quản trị kinh doanh tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Kế toán tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Tài chính - Ngân hàng tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Luật Kinh tế tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Công nghệ sinh học tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Công nghệ kỹ thuật công trình xây dựng tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Kiến trúc tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Ngôn ngữ Anh tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Việt Nam học tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Xã hội học tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Công nghệ thực phẩm tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Công nghệ kỹ thuật điện điện tử tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Công nghệ thông tin tại Bình Dương cho từng mức học phần của năm học 2025-2026 là bao nhiêu?,"Mức học phí của ngành này tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 743.000.",thong_bao,hoc_phi
QD_1936,thoi_gian,Quyết định số 1936/QD-ĐHBD có hiệu lực từ khi nào và áp dụng cho khóa tuyển sinh nào?,Quyết định này có hiệu lực kể từ ngày ký và áp dụng khóa tuyển sinh năm 2020 trở về trước.,thong_bao,hoc_phi
QD_1936,hoc_phi,Các nguồn thu học phí được quản lý như thế nào?,Tất cả các nguồn thu học phí phải tuân thủ Quy định thủ tục thu - chi tài chính. Đơn vị không được giữ tiền quá 03 ngày. Tổng số tiền ≤ 20 triệu VND phải nộp về Phòng Tài chính - Kế toán. Tổng số tiền > 20 triệu VND phải nộp về Phòng Tài chính - Kế toán vào ngày làm việc liền kề.,thong_bao,hoc_phi
QD_1936,muc_dich,Những đơn vị và cá nhân nào chịu trách nhiệm thi hành Quyết định 1936/QD-ĐHBD?,"Phòng Tổng hợp, Phòng Tài chính - Kế toán, Phòng Quản lý đào tạo và Công tác sinh viên, Viện Đào tạo mở và Nghiên cứu phát triển, các Khoa, các đơn vị và sinh viên toàn trường chịu trách nhiệm thi hành Quyết định này.",thong_bao,hoc_phi
QD_2445,noi_dung,Quyết định 2445/QĐ-PHBD ban hành ngày nào và về vấn đề gì?,Quyết định số 2445/QĐ-PHBD được ban hành vào ngày 06 tháng 8 năm 2025 về việc cử đội sinh viên tham gia giải Cầu lông Trường Đại học Bách khoa mở rộng 2025 - AQUA CUP Việt Nam.,yeu_cau,null
QD_2445,thoi_gian,Giải Cầu lông Bách khoa mở rộng 2025 - AQUA CUP diễn ra thời gian nào?,Giải đấu diễn ra từ ngày 06/8/20205 đến ngày 10/8/2025.,yeu_cau,null
QD_2445,dia_diem,Địa điểm diễn ra Giải Cầu lông Bách khoa mở rộng 2025 - AQUA CUP ở đâu?,"Giải đấu diễn ra tại Nhà học Thể dục Thể thao Trường Đại học Bách khoa - Đại học Quốc gia Hô Chí Minh (Khu phô Tân Lập, phường Đông Hòa, Dĩ An, Bình Dương, (địa chỉ hành chính mới: Phường Đông Hòa, Thành phô Hô Chí Minh).",yeu_cau,null
QD_2445,doi_tuong,Ai phụ trách và dẫn đội sinh viên BDU tham gia Giải Cầu lông Bách khoa mở rộng 2025?,"Ông Trần Phú Vĩnh, Giảng viên Tổ bộ môn Giáo dục thể chất, là người phụ trách và dẫn đội trong suốt quá trình tham gia giải.",yeu_cau,null
QD_2445,noi_dung,Kinh phí hỗ trợ đội sinh viên tham gia giải là bao nhiêu?,"Tổng kinh phí hỗ trợ là 5.600.000 đồng, bao gồm tiền ăn, nước uống và lệ phí tham gia.",yeu_cau,null
QD_2445,thoi_gian,Ông Trần Phú Vinh phải báo cáo kết quả tham gia giải trong bao lâu sau khi kết thúc?,Trong thời hạn 05 (năm) ngày làm việc kể từ khi kết thúc chương trình.,yeu_cau,null
QD_2445,thoi_gian,Quyết định 2445/QĐ-PHBD có hiệu lực từ khi nào?,"Quyết định này có hiệu lực kể từ ngày ký, tức ngày 06 tháng 8 năm 2025.",yeu_cau,null
QD_2445,doi_tuong,Có bao nhiêu thành viên trong đội tham gia giải theo danh sách đính kèm?,Danh sách gồm 09 thành viên.,yeu_cau,null
QD_2445,doi_tuong,Ông Trần Phú Vinh phải liên hệ phòng ban nào để nhận kinh phí hỗ trợ?,Ông Trần Phú Vinh có trách nhiệm liên hệ Phòng Tài chính - Kế toán để thực hiện thủ tục nhận khoản kinh phí hỗ trợ.,yeu_cau,null
QD_2445,noi_dung,BDU căn cứ vào kế hoạch số bao nhiêu để cử sinh viên tham gia giải?,"Trường Đại học Bình Dương căn cứ vào Kế hoạch số 353/KH-QLĐT&CTSV, ngày 26 tháng 6 năm 2025 của Phòng Quản lý đào tạo và Công tác sinh viên.",yeu_cau,null
QD_2469,noi_dung,Quyết định 2469/QĐ-ĐHBD ngày 07/08/2025 ban hành về vấn đề gì?,"Quyết định về việc cử cán bộ, giảng viên Khoa Ngoại ngữ tham dự Hội nghị TESOL thường niên VUS 2025 tại Thành phố Hồ Chí Minh.",yeu_cau,null
QD_2469,dia_diem,"Hội nghị TESOL thường niên VUS 2025 mà BDU cử cán bộ, giảng viên tham dự tổ chức ở đâu?",Hội nghị TESOL thường niên VUS 2025 được tổ chức tại Thành phố Hồ Chí Minh.,yeu_cau,null
QD_2469,thoi_gian,Thời gian diễn ra Hội nghị TESOL thường niên VUS 2025 là khi nào?,Hội nghị diễn ra vào ngày 08/8/2025 (thứ Sáu).,yeu_cau,null
QD_2469,dia_diem,Địa điểm cụ thể tổ chức Hội nghị TESOL thường niên VUS 2025 ở đâu?,"Địa điểm diễn ra Hội nghị là Trung tâm Hội nghị Grand Palace, số 142/18 đường Cộng Hòa, phường Tân Sơn Nhất, Thành phố Hồ Chí Minh.",yeu_cau,null
QD_2469,chi_phi,"Mức phụ cấp lưu trú cho mỗi cán bộ, giảng viên tham dự TESOL 2025 là bao nhiêu?",Mức phụ cấp lưu trú là 50.000 đồng/người.,yeu_cau,null
QD_2469,thoi_gian,Trưởng đoàn tham dự TESOL 2025 phải báo cáo kết quả trong bao lâu sau khi kết thúc?,"Trong thời hạn 05 (năm) ngày làm việc kể từ khi kết thúc chương trình, Trưởng đoàn phải báo cáo kết quả tham dự Hội nghị.",yeu_cau,null
QD_2469,thoi_gian,Quyết định 2469/QĐ-ĐHBD có hiệu lực từ khi nào?,Quyết định này có hiệu lực kể từ ngày ký (07/08/2025).,yeu_cau,null
QD_2469,doi_tuong,"Ai là Trưởng đoàn cán bộ, giảng viên tham dự TESOL 2025?",Bà Bùi Thị Kim Loan là Trưởng đoàn.,yeu_cau,null
